match_id,date,team1,team2,fifa_rank_diff,team1_last5_points,team2_last5_points,team1_last5_goal_diff,team2_last5_goal_diff,team1_can_win_rate,team2_can_win_rate,h2h_total_matches,h2h_team1_win_rate,team1_is_host,team2_is_host,stage_group,days_since_last_match_team1,days_since_last_match_team2,team1_can_titles,team2_can_titles,form_momentum_diff,can_performance_diff,h2h_dominance,titles_advantage,result
6878,2021-03-24,Belarus,Honduras,0.0,1.0,7.0,-1.4,-0.6,0.35,0.35,1,0.0,0,0,0,7,7,0,0,-0.7999999999999999,0.0,-0.5,0,D
6879,2021-03-24,Jordan,Lebanon,0.0,7.0,8.0,0.0,0.4,0.35,0.35,5,0.2,0,0,0,7,7,0,0,-0.4,0.0,-0.3,0,W
6880,2021-03-24,Kosovo,Lithuania,0.0,7.0,10.0,0.4,0.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,0.4,0.0,-0.16999999999999998,0,W
6881,2021-03-24,Qatar,Luxembourg,0.0,7.0,1.0,0.2,-1.8,0.35,0.35,0,0.33,0,0,0,7,7,0,0,2.0,0.0,-0.16999999999999998,0,W
6882,2021-03-24,Antigua And Barbuda,Montserrat,0.0,4.0,1.0,-2.0,-1.5,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-0.5,0.0,-0.16999999999999998,0,D
6883,2021-03-24,Suriname,Cayman Islands,0.0,9.0,1.0,-0.2,-3.0,0.35,0.35,2,1.0,0,0,0,7,7,0,0,2.8,0.0,0.5,0,W
6884,2021-03-24,Belgium,Wales,0.0,11.0,7.0,1.4,-0.4,0.35,0.35,2,0.5,0,0,0,7,7,0,0,1.7999999999999998,0.0,0.0,0,W
6885,2021-03-24,Dominican Republic,Dominica,0.0,5.0,5.0,-0.8,-0.2,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-0.6000000000000001,0.0,-0.16999999999999998,0,W
6886,2021-03-24,Saint Kitts And Nevis,Puerto Rico,0.0,7.0,4.0,-0.2,-1.4,0.35,0.35,2,0.0,0,0,0,7,7,0,0,1.2,0.0,-0.5,0,W
6887,2021-03-24,Portugal,Azerbaijan,0.0,8.0,8.0,1.6,0.0,0.35,0.35,2,1.0,0,0,0,7,7,0,0,1.6,0.0,0.5,0,W
6888,2021-03-24,Serbia,Republic Of Ireland,0.0,6.0,8.0,-0.2,0.2,0.35,0.35,4,0.5,0,0,0,7,7,0,0,-0.4,0.0,0.0,0,W
6889,2021-03-24,Guatemala,Cuba,0.0,13.0,11.0,2.2,1.6,0.35,0.35,3,1.0,0,0,0,7,7,0,0,0.6000000000000001,0.0,0.5,0,W
6890,2021-03-25,Andorra,Albania,0.0,5.0,7.0,-1.4,-0.8,0.35,0.35,1,0.0,0,0,0,7,7,0,0,-0.5999999999999999,0.0,-0.5,0,L
6891,2021-03-25,Hungary,Poland,0.0,1.0,10.0,-0.8,1.2,0.35,0.35,1,0.0,0,0,0,7,7,0,0,-2.0,0.0,-0.5,0,D
6892,2021-03-25,Germany,Iceland,0.0,9.0,9.0,0.8,0.4,0.35,0.35,0,0.33,0,0,0,7,7,0,0,0.4,0.0,-0.16999999999999998,0,W
6893,2021-03-25,Romania,North Macedonia,0.0,15.0,9.0,1.4,1.2,0.35,0.35,1,0.0,0,0,0,7,7,0,0,0.19999999999999996,0.0,-0.5,0,W
6894,2021-03-25,Tajikistan,Mongolia,0.0,4.0,1.0,-0.6,-1.8,0.35,0.35,1,1.0,0,0,0,7,7,0,0,1.2000000000000002,0.0,0.5,0,W
6895,2021-03-25,South Africa,Ghana,-5.0,7.0,10.0,-0.2,0.8,0.3809523809523809,0.5294117647058824,5,0.2,0,0,0,7,7,1,4,-1.0,-0.14845938375350148,-0.3,-3,D
6896,2021-03-25,Gabon,Dr Congo,-17.0,10.0,6.0,0.2,0.0,0.28,0.273972602739726,4,0.5,0,0,0,7,7,0,2,0.2,0.0060273972602740145,0.0,-2,W
6897,2021-03-25,Moldova,Faroe Islands,0.0,2.0,4.0,-1.6,-0.6,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-1.0,0.0,-0.16999999999999998,0,D
6898,2021-03-25,Comoros,Togo,-1.0,8.0,3.0,0.0,-0.6,0.25,0.12,5,0.2,0,0,0,7,7,0,0,0.6,0.13,-0.3,0,D
6899,2021-03-25,Kenya,Egypt,72.0,11.0,8.0,0.6,0.2,0.1176470588235294,0.5607476635514018,4,0.0,0,0,0,7,7,0,7,0.39999999999999997,-0.44310060472787244,-0.5,-7,D
6900,2021-03-25,Botswana,Zimbabwe,16.0,2.0,9.0,-0.6,0.6,0.0,0.2,8,0.5,0,0,0,7,7,0,0,-1.2,-0.2,0.0,0,L
6901,2021-03-25,Zambia,Algeria,46.0,6.0,10.0,-1.0,0.8,0.3880597014925373,0.3636363636363636,3,0.6666666666666666,0,0,0,7,7,1,2,-1.8,0.024423337856173732,0.16666666666666663,-1,D
6902,2021-03-25,Equatorial Guinea,Tanzania,-25.0,2.0,6.0,-0.6,-0.2,0.4,0.0,1,0.0,0,0,0,7,7,0,0,-0.39999999999999997,0.4,-0.5,0,W
6903,2021-03-25,Libya,Tunisia,77.0,5.0,13.0,-0.6,1.6,0.2727272727272727,0.3125,6,0.0,0,0,0,7,7,0,1,-2.2,-0.03977272727272729,-0.5,-1,L
6904,2021-03-25,Gambia,Angola,8.0,9.0,9.0,0.6,0.4,0.6,0.1538461538461538,5,0.2,0,0,0,7,7,0,0,0.19999999999999996,0.4461538461538462,-0.3,0,W
6905,2021-03-25,Scotland,Austria,0.0,3.0,9.0,-1.6,0.2,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-1.8,0.0,-0.16999999999999998,0,D
6906,2021-03-25,Liechtenstein,Armenia,0.0,6.0,6.0,-1.0,0.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-1.0,0.0,-0.16999999999999998,0,L
6907,2021-03-25,Italy,Northern Ireland,0.0,11.0,10.0,2.2,0.4,0.35,0.35,0,0.33,0,0,0,7,7,0,0,1.8000000000000003,0.0,-0.16999999999999998,0,W
6908,2021-03-25,Israel,Denmark,0.0,6.0,13.0,0.6,2.4,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-1.7999999999999998,0.0,-0.16999999999999998,0,L
6909,2021-03-25,Bahrain,Syria,0.0,8.0,12.0,0.4,1.2,0.35,0.35,2,0.0,0,0,0,7,7,0,0,-0.7999999999999999,0.0,-0.5,0,W
6910,2021-03-25,India,Oman,0.0,3.0,10.0,-0.4,1.2,0.35,0.35,6,0.0,0,0,0,7,7,0,0,-1.6,0.0,-0.5,0,D
6911,2021-03-25,Japan,South Korea,0.0,10.0,5.0,0.4,-0.6,0.35,0.35,3,0.3333333333333333,0,0,0,7,7,0,0,1.0,0.0,-0.16666666666666669,0,W
6912,2021-03-25,Saudi Arabia,Kuwait,0.0,8.0,7.0,0.6,1.6,0.35,0.35,1,0.0,0,0,0,7,7,0,0,-1.0,0.0,-0.5,0,W
6913,2021-03-25,United States,Jamaica,0.0,13.0,6.0,3.6,-0.8,0.35,0.35,5,0.6,0,0,0,7,7,0,0,4.4,0.0,0.09999999999999998,0,W
6914,2021-03-25,El Salvador,Grenada,0.0,9.0,1.0,-0.4,-2.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,1.6,0.0,-0.16999999999999998,0,W
6915,2021-03-25,Canada,Bermuda,0.0,9.0,5.0,1.0,-1.0,0.35,0.35,1,1.0,0,0,0,7,7,0,0,2.0,0.0,0.5,0,W
6916,2021-03-25,England,San Marino,0.0,12.0,0.0,1.6,-4.8,0.35,0.35,2,1.0,0,0,0,7,7,0,0,6.4,0.0,0.5,0,W
6917,2021-03-25,Panama,Barbados,0.0,7.0,4.0,-0.6,-1.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,0.4,0.0,-0.16999999999999998,0,W
6918,2021-03-25,Haiti,Belize,0.0,0.0,11.0,-1.8,0.8,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-2.6,0.0,-0.16999999999999998,0,W
6919,2021-03-25,Trinidad And Tobago,Guyana,0.0,3.0,2.0,0.2,-0.6,0.35,0.35,4,0.25,0,0,0,7,7,0,0,0.8,0.0,-0.25,0,W
6920,2021-03-25,Spain,Greece,0.0,9.0,6.0,0.8,-0.4,0.35,0.35,0,0.33,0,0,0,7,7,0,0,1.2000000000000002,0.0,-0.16999999999999998,0,D
6921,2021-03-25,Sweden,Georgia,0.0,10.0,7.0,0.2,0.2,0.35,0.35,0,0.33,0,0,0,7,7,0,0,0.0,0.0,-0.16999999999999998,0,W
6922,2021-03-25,Bulgaria,Switzerland,0.0,6.0,0.0,0.0,-1.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,1.0,0.0,-0.16999999999999998,0,L
6923,2021-03-25,Curaçao,Saint Vincent And The Grenadines,0.0,8.0,8.0,0.2,0.4,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-0.2,0.0,-0.16999999999999998,0,W
6924,2021-03-26,Niger,Ivory Coast,28.0,6.0,7.0,-0.6,0.0,0.0,0.4444444444444444,5,0.4,0,0,0,7,7,0,2,-0.6,-0.4444444444444444,-0.09999999999999998,-2,L
6925,2021-03-26,Congo,Senegal,95.0,7.0,7.0,0.2,0.4,0.2692307692307692,0.4029850746268656,2,0.0,0,0,0,7,7,0,1,-0.2,-0.1337543053960964,-0.5,-1,D
6926,2021-03-26,Cape Verde,Cameroon,51.0,8.0,7.0,0.2,0.2,0.1818181818181818,0.4945054945054945,2,0.5,0,0,0,7,7,0,5,0.0,-0.31268731268731276,0.0,-5,W
6927,2021-03-26,Eswatini,Guinea-Bissau,39.0,2.0,9.0,-1.4,-0.2,0.35,0.0,1,0.0,0,0,0,7,7,0,0,-1.2,0.35,-0.5,0,L
6928,2021-03-26,Burundi,Central African Republic,13.0,3.0,6.0,-2.0,-0.6,0.0,0.35,1,0.0,0,0,0,7,7,0,0,-1.4,-0.35,-0.5,0,D
6929,2021-03-26,Chile,Bolivia,0.0,7.0,4.0,0.2,-1.0,0.35,0.35,4,0.75,0,0,0,7,7,0,0,1.2,0.0,0.25,0,W
6930,2021-03-26,Mauritania,Morocco,100.0,8.0,11.0,0.2,1.6,0.0,0.3857142857142857,2,0.0,0,0,0,7,7,0,1,-1.4000000000000001,-0.3857142857142857,-0.5,-1,D
6931,2021-03-27,Belarus,Estonia,0.0,1.0,3.0,-1.4,-2.0,0.35,0.35,1,1.0,0,0,0,7,7,0,0,0.6000000000000001,0.0,0.5,0,W
6932,2021-03-27,Lesotho,Sierra Leone,27.0,3.0,4.0,-0.8,-0.4,0.35,0.125,1,0.0,0,0,0,7,7,0,0,-0.4,0.22499999999999998,-0.5,0,D
6933,2021-03-27,Slovakia,Malta,0.0,9.0,7.0,1.4,0.4,0.35,0.35,3,1.0,0,0,0,7,7,0,0,0.9999999999999999,0.0,0.5,0,D
6934,2021-03-27,Croatia,Cyprus,0.0,7.0,2.0,0.0,-1.0,0.35,0.35,1,1.0,0,0,0,7,7,0,0,1.0,0.0,0.5,0,W
6935,2021-03-27,Russia,Slovenia,0.0,7.0,10.0,0.4,1.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-0.6,0.0,-0.16999999999999998,0,W
6936,2021-03-27,Norway,Turkey,0.0,15.0,9.0,1.8,0.6,0.35,0.35,0,0.33,0,0,0,7,7,0,0,1.2000000000000002,0.0,-0.16999999999999998,0,L
6937,2021-03-27,Netherlands,Latvia,0.0,5.0,4.0,-0.4,-0.2,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-0.2,0.0,-0.16999999999999998,0,W
6938,2021-03-27,Montenegro,Gibraltar,0.0,11.0,0.0,0.8,-2.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,2.8,0.0,-0.16999999999999998,0,W
6939,2021-03-27,Czech Republic,Belgium,0.0,6.0,11.0,0.2,1.4,0.35,0.35,1,0.0,0,0,0,7,7,0,0,-1.2,0.0,-0.5,0,D
6940,2021-03-27,Benin,Nigeria,53.0,7.0,10.0,0.2,0.8,0.0,0.5463917525773195,2,0.0,0,0,0,7,7,0,3,-0.6000000000000001,-0.5463917525773195,-0.5,-3,L
6941,2021-03-27,Serbia,Portugal,0.0,9.0,11.0,0.4,2.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-1.6,0.0,-0.16999999999999998,0,D
6942,2021-03-27,Bahamas,Saint Kitts And Nevis,0.0,9.0,9.0,3.0,0.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,3.0,0.0,-0.16999999999999998,0,L
6943,2021-03-27,Turks And Caicos Islands,Nicaragua,0.0,0.0,3.0,-4.75,-0.4,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-4.35,0.0,-0.16999999999999998,0,L
6944,2021-03-27,Anguilla,Dominican Republic,0.0,1.0,5.0,-4.2,-0.8,0.35,0.35,2,0.0,0,0,0,7,7,0,0,-3.4000000000000004,0.0,-0.5,0,L
6945,2021-03-27,British Virgin Islands,Guatemala,0.0,4.0,13.0,-0.6,0.8,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-1.4,0.0,-0.16999999999999998,0,L
6946,2021-03-27,Aruba,Suriname,0.0,10.0,9.0,1.0,0.2,0.35,0.35,0,0.33,0,0,0,7,7,0,0,0.8,0.0,-0.16999999999999998,0,L
6947,2021-03-27,United States Virgin Islands,Antigua And Barbuda,0.0,3.0,2.0,-2.6,-2.2,0.35,0.35,3,0.0,0,0,0,7,7,0,0,-0.3999999999999999,0.0,-0.5,0,L
6948,2021-03-27,Wales,Mexico,0.0,7.0,13.0,-0.6,1.2,0.35,0.35,2,0.0,0,0,0,7,7,0,0,-1.7999999999999998,0.0,-0.5,0,W
6949,2021-03-27,Qatar,Azerbaijan,0.0,7.0,8.0,0.2,0.4,0.35,0.35,2,0.0,0,0,0,7,7,0,0,-0.2,0.0,-0.5,0,W
6950,2021-03-27,Nepal,Bangladesh,0.0,1.0,5.0,-2.2,-1.2,0.35,0.35,5,0.0,0,0,0,7,7,0,0,-1.0000000000000002,0.0,-0.5,0,D
6951,2021-03-27,Bosnia And Herzegovina,Costa Rica,0.0,5.0,1.0,-0.2,-0.8,0.35,0.35,0,0.33,0,0,0,7,7,0,0,0.6000000000000001,0.0,-0.16999999999999998,0,D
6952,2021-03-27,Republic Of Ireland,Luxembourg,0.0,7.0,0.0,0.0,-2.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,2.0,0.0,-0.16999999999999998,0,L
6953,2021-03-28,Albania,England,0.0,10.0,15.0,0.0,3.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-3.0,0.0,-0.16999999999999998,0,L
6954,2021-03-28,Poland,Andorra,0.0,8.0,2.0,1.0,-1.8,0.35,0.35,1,1.0,0,0,0,7,7,0,0,2.8,0.0,0.5,0,W
6955,2021-03-28,San Marino,Hungary,0.0,0.0,2.0,-5.0,-0.6,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-4.4,0.0,-0.16999999999999998,0,L
6956,2021-03-28,Armenia,Iceland,0.0,6.0,8.0,0.0,-0.2,0.35,0.35,0,0.33,0,0,0,7,7,0,0,0.2,0.0,-0.16999999999999998,0,W
6957,2021-03-28,North Macedonia,Liechtenstein,0.0,8.0,3.0,1.0,-1.4,0.35,0.35,2,1.0,0,0,0,7,7,0,0,2.4,0.0,0.5,0,W
6958,2021-03-28,Tunisia,Equatorial Guinea,-48.0,13.0,4.0,2.0,-0.4,0.3125,0.4,4,0.5,0,0,0,7,7,1,0,2.4,-0.08750000000000002,0.0,1,W
6959,2021-03-28,Namibia,Guinea,20.0,7.0,13.0,0.0,1.0,0.0,0.2765957446808511,3,0.0,0,0,0,7,7,0,0,-1.0,-0.2765957446808511,-0.5,0,W
6960,2021-03-28,Ghana,São Tomé And Príncipe,-36.0,10.0,6.0,0.8,-0.8,0.5294117647058824,0.35,1,1.0,0,0,0,7,7,4,0,1.6,0.17941176470588238,0.5,4,W
6961,2021-03-28,Sudan,South Africa,62.0,5.0,5.0,-0.4,-0.4,0.2592592592592592,0.3809523809523809,3,0.0,0,0,0,7,7,1,1,0.0,-0.12169312169312169,-0.5,0,W
6962,2021-03-28,Israel,Scotland,0.0,3.0,1.0,0.0,-1.8,0.35,0.35,0,0.33,0,0,0,7,7,0,0,1.8,0.0,-0.16999999999999998,0,D
6963,2021-03-28,Tanzania,Libya,-4.0,3.0,4.0,-0.6,-1.2,0.0,0.2727272727272727,3,0.0,0,0,0,7,7,0,0,0.6,-0.2727272727272727,-0.5,0,W
6964,2021-03-28,Romania,Germany,0.0,15.0,9.0,1.4,0.8,0.35,0.35,0,0.33,0,0,0,7,7,0,0,0.5999999999999999,0.0,-0.16999999999999998,0,L
6965,2021-03-28,Austria,Faroe Islands,0.0,10.0,5.0,0.8,-0.4,0.35,0.35,2,1.0,0,0,0,7,7,0,0,1.2000000000000002,0.0,0.5,0,W
6966,2021-03-28,Mali,Chad,-128.0,10.0,3.0,1.2,-1.4,0.3518518518518518,0.35,1,1.0,0,0,0,7,7,0,0,2.5999999999999996,0.0018518518518518268,0.5,0,W
6967,2021-03-28,Ukraine,Finland,0.0,5.0,7.0,-1.4,-0.4,0.35,0.35,2,1.0,0,0,0,7,7,0,0,-0.9999999999999999,0.0,0.5,0,D
6968,2021-03-28,Greece,Honduras,0.0,4.0,8.0,-0.6,0.8,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-1.4,0.0,-0.16999999999999998,0,W
6969,2021-03-28,Northern Ireland,United States,0.0,10.0,13.0,0.6,4.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-3.4,0.0,-0.16999999999999998,0,L
6970,2021-03-28,Cuba,Curaçao,0.0,10.0,11.0,1.4,1.4,0.35,0.35,2,0.0,0,0,0,7,7,0,0,0.0,0.0,-0.5,0,L
6971,2021-03-28,Dominica,Panama,0.0,5.0,7.0,-0.2,-0.6,0.35,0.35,2,0.0,0,0,0,7,7,0,0,0.39999999999999997,0.0,-0.5,0,L
6972,2021-03-28,Puerto Rico,Trinidad And Tobago,0.0,4.0,6.0,-1.0,1.2,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-2.2,0.0,-0.16999999999999998,0,D
6973,2021-03-28,Montserrat,El Salvador,0.0,2.0,9.0,-1.2,-0.4,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-0.7999999999999999,0.0,-0.16999999999999998,0,D
6974,2021-03-28,Kosovo,Sweden,0.0,7.0,12.0,0.6,0.4,0.35,0.35,1,0.0,0,0,0,7,7,0,0,0.19999999999999996,0.0,-0.5,0,L
6975,2021-03-28,Switzerland,Lithuania,0.0,3.0,10.0,-0.4,0.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-0.4,0.0,-0.16999999999999998,0,W
6976,2021-03-28,Bulgaria,Italy,0.0,6.0,13.0,-0.2,2.6,0.35,0.35,2,0.0,0,0,0,7,7,0,0,-2.8000000000000003,0.0,-0.5,0,L
6977,2021-03-28,Kazakhstan,France,0.0,10.0,10.0,0.8,1.4,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-0.5999999999999999,0.0,-0.16999999999999998,0,L
6978,2021-03-28,Georgia,Spain,0.0,4.0,9.0,-0.4,0.8,0.35,0.35,3,0.3333333333333333,0,0,0,7,7,0,0,-1.2000000000000002,0.0,-0.16666666666666669,0,L
6979,2021-03-28,Denmark,Moldova,0.0,13.0,2.0,2.4,-1.6,0.35,0.35,0,0.33,0,0,0,7,7,0,0,4.0,0.0,-0.16999999999999998,0,W
6980,2021-03-29,Angola,Gabon,9.0,6.0,10.0,0.0,0.6,0.1538461538461538,0.28,3,0.0,0,0,0,7,7,0,0,-0.6,-0.12615384615384623,-0.5,0,W
6981,2021-03-29,Zimbabwe,Zambia,39.0,9.0,7.0,0.4,0.0,0.2,0.3880597014925373,14,0.42857142857142855,0,0,0,7,7,0,1,0.4,-0.1880597014925373,-0.07142857142857145,-1,L
6982,2021-03-29,Algeria,Botswana,-101.0,11.0,2.0,1.4,-0.6,0.3636363636363636,0.0,1,1.0,0,0,0,7,7,2,0,2.0,0.3636363636363636,0.5,2,W
6983,2021-03-29,Egypt,Comoros,-83.0,9.0,8.0,0.4,0.0,0.5607476635514018,0.25,1,0.0,0,0,0,7,7,7,0,0.4,0.3107476635514018,-0.5,7,W
6984,2021-03-29,Togo,Kenya,12.0,3.0,11.0,-0.6,0.6,0.12,0.1176470588235294,3,0.3333333333333333,0,0,0,7,7,0,0,-1.2,0.0023529411764705993,-0.16666666666666669,0,L
6985,2021-03-29,Dr Congo,Gambia,0.0,3.0,11.0,-1.2,0.8,0.273972602739726,0.6,2,0.0,0,0,0,7,7,2,0,-2.0,-0.32602739726027397,-0.5,2,W
6986,2021-03-29,Malawi,Uganda,31.0,4.0,11.0,-1.2,1.2,0.2,0.1739130434782608,6,0.16666666666666666,0,0,0,7,7,0,0,-2.4,0.026086956521739202,-0.33333333333333337,0,W
6987,2021-03-29,Cayman Islands,Canada,0.0,1.0,12.0,-3.4,2.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-5.4,0.0,-0.16999999999999998,0,L
6988,2021-03-29,United Arab Emirates,India,0.0,7.0,4.0,0.0,-0.2,0.35,0.35,3,0.6666666666666666,0,0,0,7,7,0,0,0.2,0.0,0.16666666666666663,0,W
6989,2021-03-29,Uzbekistan,Iraq,0.0,6.0,9.0,0.0,0.4,0.35,0.35,5,0.2,0,0,0,7,7,0,0,-0.4,0.0,-0.3,0,L
6990,2021-03-29,Nepal,Bangladesh,0.0,2.0,5.0,-1.2,-1.2,0.35,0.35,6,0.0,0,0,0,7,7,0,0,0.0,0.0,-0.5,0,W
6991,2021-03-29,Kuwait,Lebanon,0.0,6.0,5.0,1.4,0.0,0.35,0.35,6,0.5,0,0,0,7,7,0,0,1.4,0.0,0.0,0,D
6992,2021-03-29,Ecuador,Bolivia,0.0,9.0,1.0,1.2,-1.6,0.35,0.35,6,0.6666666666666666,0,0,0,7,7,0,0,2.8,0.0,0.16666666666666663,0,W
6993,2021-03-29,Burkina Faso,South Sudan,-100.0,11.0,1.0,1.0,-0.8,0.1875,0.35,1,1.0,0,0,0,7,7,0,0,1.8,-0.16249999999999998,0.5,0,W
6994,2021-03-30,Croatia,Malta,0.0,10.0,7.0,0.4,0.4,0.35,0.35,0,0.33,0,0,0,7,7,0,0,0.0,0.0,-0.16999999999999998,0,W
6995,2021-03-30,Slovakia,Russia,0.0,7.0,7.0,0.8,-0.2,0.35,0.35,1,0.0,0,0,0,7,7,0,0,1.0,0.0,-0.5,0,W
6996,2021-03-30,Saudi Arabia,Palestine,0.0,10.0,4.0,0.8,-0.6,0.35,0.35,4,0.5,0,0,0,7,7,0,0,1.4,0.0,0.0,0,W
6997,2021-03-30,Japan,Mongolia,0.0,10.0,1.0,0.6,-2.2,0.35,0.35,1,1.0,0,0,0,7,7,0,0,2.8000000000000003,0.0,0.5,0,W
6998,2021-03-30,Central African Republic,Mauritania,15.0,7.0,8.0,-0.2,0.2,0.35,0.0,1,0.0,0,0,0,7,7,0,0,-0.4,0.35,-0.5,0,L
6999,2021-03-30,Morocco,Burundi,-128.0,9.0,4.0,1.0,-1.4,0.3857142857142857,0.0,1,1.0,0,0,0,7,7,1,0,2.4,0.3857142857142857,0.5,1,W
7000,2021-03-30,Guinea-Bissau,Congo,2.0,12.0,7.0,0.8,0.2,0.0,0.2692307692307692,3,0.0,0,0,0,7,7,0,0,0.6000000000000001,-0.2692307692307692,-0.5,0,W
7001,2021-03-30,Mozambique,Cape Verde,3.0,7.0,8.0,-0.2,0.4,0.0,0.1818181818181818,3,0.3333333333333333,0,0,0,7,7,0,0,-0.6000000000000001,-0.1818181818181818,-0.16666666666666669,0,L
7002,2021-03-30,Nigeria,Lesotho,-111.0,10.0,4.0,0.6,-0.4,0.5463917525773195,0.35,1,1.0,0,0,0,7,7,3,0,1.0,0.19639175257731956,0.5,3,W
7003,2021-03-30,Senegal,Eswatini,-136.0,7.0,1.0,0.4,-1.8,0.4029850746268656,0.35,1,1.0,0,0,0,7,7,1,0,2.2,0.052985074626865636,0.5,1,D
7004,2021-03-30,Ivory Coast,Ethiopia,-43.0,7.0,10.0,0.4,1.6,0.4444444444444444,0.2333333333333333,1,0.0,0,0,0,7,7,2,1,-1.2000000000000002,0.2111111111111111,-0.5,1,W
7005,2021-03-30,Madagascar,Niger,-24.0,6.0,6.0,-0.4,-1.0,0.4,0.0,1,1.0,0,0,0,7,7,0,0,0.6,0.4,0.5,0,D
7006,2021-03-30,Cyprus,Slovenia,0.0,1.0,10.0,-1.2,1.2,0.35,0.35,2,0.0,0,0,0,7,7,0,0,-2.4,0.0,-0.5,0,W
7007,2021-03-30,Cameroon,Rwanda,-82.0,6.0,5.0,-0.2,-0.4,0.4945054945054945,0.3333333333333333,2,0.5,0,0,0,7,7,5,0,0.2,0.1611721611721612,0.0,5,D
7008,2021-03-30,Turkey,Latvia,0.0,9.0,4.0,1.0,-0.4,0.35,0.35,1,0.0,0,0,0,7,7,0,0,1.4,0.0,-0.5,0,D
7009,2021-03-30,Grenada,United States Virgin Islands,0.0,0.0,3.0,-2.4,-2.6,0.35,0.35,0,0.33,0,0,0,7,7,0,0,0.20000000000000018,0.0,-0.16999999999999998,0,W
7010,2021-03-30,Gibraltar,Netherlands,0.0,0.0,5.0,-2.4,-0.2,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-2.1999999999999997,0.0,-0.16999999999999998,0,L
7011,2021-03-30,Montenegro,Norway,0.0,11.0,12.0,1.2,0.6,0.35,0.35,1,0.0,0,0,0,7,7,0,0,0.6,0.0,-0.5,0,L
7012,2021-03-30,Bahrain,Jordan,0.0,10.0,7.0,0.8,0.0,0.35,0.35,6,0.5,0,0,0,7,7,0,0,0.8,0.0,0.0,0,L
7013,2021-03-30,Costa Rica,Mexico,0.0,2.0,10.0,-0.6,0.6,0.35,0.35,8,0.125,0,0,0,7,7,0,0,-1.2,0.0,-0.375,0,L
7014,2021-03-30,Republic Of Ireland,Qatar,0.0,6.0,10.0,-0.2,1.2,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-1.4,0.0,-0.16999999999999998,0,D
7015,2021-03-30,Bermuda,Aruba,0.0,5.0,7.0,-1.6,-0.6,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-1.0,0.0,-0.16999999999999998,0,W
7016,2021-03-30,Saint Vincent And The Grenadines,British Virgin Islands,0.0,5.0,4.0,-1.0,-1.0,0.35,0.35,0,0.33,0,0,0,7,7,0,0,0.0,0.0,-0.16999999999999998,0,W
7017,2021-03-30,Iran,Syria,0.0,9.0,9.0,3.0,0.0,0.35,0.35,3,0.3333333333333333,0,0,0,7,7,0,0,3.0,0.0,-0.16666666666666669,0,W
7018,2021-03-30,Belize,Turks And Caicos Islands,0.0,8.0,0.0,0.0,-5.2,0.35,0.35,0,0.33,0,0,0,7,7,0,0,5.2,0.0,-0.16999999999999998,0,W
7019,2021-03-30,Guyana,Bahamas,0.0,1.0,9.0,-1.2,1.6,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-2.8,0.0,-0.16999999999999998,0,W
7020,2021-03-30,Azerbaijan,Serbia,0.0,5.0,9.0,-0.2,0.4,0.35,0.35,1,0.0,0,0,0,7,7,0,0,-0.6000000000000001,0.0,-0.5,0,L
7021,2021-03-30,Luxembourg,Portugal,0.0,3.0,11.0,-1.6,2.0,0.35,0.35,4,0.0,0,0,0,7,7,0,0,-3.6,0.0,-0.5,0,L
7022,2021-03-30,Wales,Czech Republic,0.0,7.0,7.0,-0.6,0.6,0.35,0.35,0,0.33,0,0,0,7,7,0,0,-1.2,0.0,-0.16999999999999998,0,W
